,create_time,distance,time_offset,custom,count,end_time,speed,deviceuuid,start_time,pkg_name,update_time,datauuid,calorie,sample_position_type
788,2019-04-07 19:15:00.267,50.21,UTC-0300,,96,2019-04-07 19:10:59.999,0.8055555999999999,F/D7+hL5E5,2019-04-07 19:10:00.000,com.sec.android.app.shealth,2019-04-07 19:15:00.267,d38ae7eb-2a6a-62bf-a450-1ddf1cee0911,3.05,230002.0
789,2019-04-07 19:27:59.319,51.77,UTC-0300,,70,2019-04-07 19:15:59.999,1.3055556000000001,F/D7+hL5E5,2019-04-07 19:15:00.000,com.sec.android.app.shealth,2019-04-07 19:27:59.319,cea0eb5d-ad23-820b-f947-9ff41d72b501,3.0,230002.0
790,2019-04-07 20:32:05.298,78.69,UTC-0300,,102,2019-04-07 20:31:00.000,1.3611111999999999,jQfnryI8/B,2019-04-07 20:30:00.000,com.sec.android.app.shealth,2019-04-07 20:32:05.298,ff8a6187-448c-4efe-904f-a048cc1f7d1c,4.09,
791,2019-04-07 19:27:59.356,29.5,UTC-0300,,53,2019-04-07 19:18:59.999,0.9166667,F/D7+hL5E5,2019-04-07 19:18:00.000,com.sec.android.app.shealth,2019-04-07 19:27:59.356,189b7914-1522-6442-f364-58eeaca16467,1.91,230002.0
792,2019-04-07 22:26:31.408,24.179000000000002,UTC-0300,,38,2019-04-07 22:26:59.999,1.0647194,F/D7+hL5E5,2019-04-07 22:26:00.000,com.sec.android.app.shealth,2019-04-07 22:26:38.858,9075048e-29ed-600a-bbdb-12c47c845ca7,1.49,230002.0
793,2019-04-08 12:11:35.684,83.54,UTC-0300,,107,2019-04-08 12:11:00.000,1.4722222,jQfnryI8/B,2019-04-08 12:10:00.000,com.sec.android.app.shealth,2019-04-08 12:11:35.684,1d07ac21-3d58-434b-979b-801f9c1625da,4.29,
794,2019-04-07 19:48:00.220,34.960003,UTC-0300,,43,2019-04-07 19:49:00.000,1.6811603,jQfnryI8/B,2019-04-07 19:48:00.000,com.sec.android.app.shealth,2019-04-07 19:48:25.905,2beba5d1-4574-413b-b270-9af9434a9b66,1.7699996,
795,2019-04-07 19:07:10.353,62.9,UTC-0300,,94,2019-04-07 19:06:59.999,1.1111111999999999,F/D7+hL5E5,2019-04-07 19:06:00.000,com.sec.android.app.shealth,2019-04-07 19:07:10.354,59dced39-0fb3-18e0-f457-691223ba2c20,3.83,230002.0
796,2019-04-07 22:15:00.219,28.89,UTC-0300,,43,2019-04-07 22:06:59.999,1.25,F/D7+hL5E5,2019-04-07 22:06:00.000,com.sec.android.app.shealth,2019-04-07 22:15:00.219,4c5bbc53-42a6-63cb-e55a-87c9bcc6df09,1.74,230002.0
797,2019-04-07 19:51:39.279,38.68,UTC-0300,,47,2019-04-07 19:52:00.000,1.9896168,jQfnryI8/B,2019-04-07 19:51:00.000,com.sec.android.app.shealth,2019-04-07 19:52:38.272,907e0eb1-50c0-4a81-b220-47ce39b45f93,2.19,
798,2019-04-07 19:35:00.165,72.11,UTC-0300,,96,2019-04-07 19:32:00.000,1.4166666,jQfnryI8/B,2019-04-07 19:31:00.000,com.sec.android.app.shealth,2019-04-07 19:35:00.165,af82a57d-b348-4c04-82a1-f844471552f7,3.91,
799,2019-04-07 19:52:44.523,11.08,UTC-0300,,17,2019-04-07 19:51:59.999,1.4722222,F/D7+hL5E5,2019-04-07 19:51:00.000,com.sec.android.app.shealth,2019-04-07 19:52:44.524,97317d08-a310-352b-d7ed-149896798f65,0.68,230002.0
800,2019-04-07 19:55:00.143,32.78,UTC-0300,,44,2019-04-07 19:56:00.000,1.4417328,jQfnryI8/B,2019-04-07 19:55:00.000,com.sec.android.app.shealth,2019-04-07 19:59:00.552,6124f5ec-59a7-4a42-9d83-fe2f2705c8e2,2.1,
801,2019-04-07 20:00:50.521,13.68,UTC-0300,,17,2019-04-07 20:01:00.000,1.6478648999999999,jQfnryI8/B,2019-04-07 20:00:00.000,com.sec.android.app.shealth,2019-04-07 20:00:53.033,e689f6ed-4483-49c4-8d91-c2cb50586b67,0.7000001,
